UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,XGCSWGS84,YGCSWGS84
2022,5,9,3,3,6,2,0,1,0,1,0,6.93547597700007,50.912780216
2022,4,17,3,3,5,2,0,1,0,0,0,6.93913305100006,50.9580947430001
2022,5,8,6,3,0,7,0,1,0,0,0,6.99857685600006,50.964683086
2022,4,17,3,3,5,5,0,1,1,0,0,6.96044823500006,50.918175756
2022,5,9,4,3,0,1,0,1,0,0,0,6.94032567400006,50.9356994760001
2022,4,19,3,3,0,1,0,1,0,0,0,6.93467360100004,50.9276586060001
2022,4,0,5,2,0,1,2,1,0,0,0,6.93481405800003,50.9411153830001
2022,4,10,6,3,0,5,0,1,0,0,0,7.00431610800007,50.9348559060001
2022,5,1,1,3,0,1,2,1,0,0,0,6.99815072400003,50.962755599
2022,5,15,2,3,6,6,0,1,0,1,0,7.02167666700007,50.9326613110001
2022,5,22,2,3,0,7,2,1,0,0,0,6.98129169500004,50.950139704
2022,5,8,4,3,0,3,0,1,1,0,0,7.04093873400006,50.98362108
2022,5,20,2,3,0,5,1,1,1,0,0,7.62727628100004,51.945761475
2022,5,9,5,3,1,5,0,1,1,0,0,6.92671615500007,50.924401344
2022,5,23,4,3,3,2,2,1,1,0,0,6.93170487700007,50.931450688
2022,5,10,7,2,0,1,0,1,1,0,0,6.94101892300006,50.9148442160001
2022,5,17,3,3,0,1,0,1,0,0,0,7.05181983600005,50.909760121
2022,5,12,7,3,5,3,0,1,1,0,0,7.07562816000006,50.972149008
2022,5,17,4,3,5,7,0,1,0,0,0,7.62462862400002,51.9573125480001
2022,5,11,4,3,6,3,0,1,0,1,0,6.94714383600007,50.9388444320001
2022,5,0,6,3,0,1,2,1,0,0,0,6.93902218900007,50.938972703
2022,5,9,2,3,2,6,0,1,1,0,0,7.62532952600003,51.970811118
2022,5,11,2,2,1,5,0,1,1,0,0,6.95360974500005,50.896413232
2022,5,14,7,3,0,1,0,1,0,0,0,6.83151397300003,50.961125645
2022,5,14,6,3,5,3,0,1,1,0,0,6.95126875100004,50.953071505
2022,5,14,2,3,1,5,0,1,1,0,0,6.92095687300002,50.9219909290001
2022,5,16,6,3,1,5,0,1,1,0,0,6.90491035800005,50.920645446
2022,5,14,4,2,5,3,0,1,1,0,0,7.65847846000003,51.906034838
2022,5,14,3,3,3,6,0,1,1,0,0,7.04590286000007,50.972161569
2022,5,0,1,3,0,4,2,1,0,1,0,6.93846818300005,50.92925588
2022,5,19,4,3,0,3,0,1,1,0,0,6.94940398100005,50.982188281
2022,5,17,4,3,7,6,0,1,1,0,0,7.62947745000002,51.9578949450001
2022,5,16,6,3,0,3,0,1,1,0,0,6.93837736100005,50.9040399370001
2022,5,20,5,3,3,6,0,1,0,0,0,6.95878395100004,50.923681247
2022,5,17,1,3,0,4,0,1,0,1,0,6.96956606400005,50.91894254
2022,5,13,7,3,5,2,0,1,0,0,0,7.71842916200006,51.916446437
2022,5,11,1,3,5,3,0,1,1,0,0,7.70429496400004,51.983001732
2022,5,8,7,2,5,3,0,1,1,0,0,6.90927308600004,50.9334975740001
2022,5,19,3,3,0,1,0,1,0,0,0,6.91937710200006,50.921411092
2022,5,17,2,3,0,1,0,1,0,0,0,7.61380635300003,51.9580288070001
2022,5,18,6,3,0,1,0,1,0,0,0,6.93497719100003,50.9278123540001
2022,5,17,3,3,5,3,0,1,1,0,0,6.98868134800006,50.911681666
2022,5,12,4,3,1,5,0,1,1,0,0,7.82932513600002,51.668630052
2022,5,16,7,3,0,5,0,1,1,0,0,6.94921327800006,50.9413495690001
2022,5,17,3,2,1,3,0,1,1,0,0,7.03954306500003,50.9670464390001
2022,5,12,5,3,5,3,0,1,1,0,0,7.01166843300007,50.9420556540001
2022,5,1,1,3,5,2,2,1,1,0,0,7.60953491000004,51.9614622930001
2022,5,7,4,3,1,7,0,1,1,0,0,7.61547556900007,51.971493889
2022,5,12,4,3,1,5,0,1,1,0,0,6.88508797900005,50.9461323150001
2022,5,18,3,3,2,6,0,1,1,0,0,6.90783925400007,50.9441764430001
2022,5,7,4,3,5,3,0,1,0,0,0,6.91027487900004,50.9196163820001
2022,5,12,7,3,1,3,0,1,0,0,0,7.62695073700007,51.96950782
2022,5,11,3,3,1,5,0,1,1,0,0,6.94450440700007,50.935228759
2022,5,8,2,3,0,1,0,1,0,0,0,6.93564220400003,51.0181421250001
2022,5,15,5,3,5,3,0,1,1,0,0,7.64486794300007,51.958080969
2022,5,10,2,3,2,2,0,1,0,0,0,6.92356120200003,50.918114754
2022,5,16,5,3,4,6,0,1,0,0,0,6.94166053900005,50.943534474
2022,5,19,3,3,5,3,0,1,1,0,0,6.96810314200007,50.9219862830001
2022,5,8,4,3,5,2,0,1,1,0,0,6.88838091600007,50.9603501600001
2022,5,11,2,3,5,3,0,1,1,0,0,6.96829523100007,50.912077379
2022,5,7,5,3,3,6,0,1,0,0,0,7.65613858700004,51.9077731470001
2022,5,12,6,2,0,7,0,1,1,0,0,7.07892627500007,50.8972345340001
2022,5,15,2,3,0,2,0,1,1,0,0,7.03257322300004,50.9811675970001
2022,5,13,4,3,1,5,0,1,1,0,0,6.85035093800008,50.928875555
2022,5,7,5,3,1,5,0,1,1,0,0,7.63825881700006,51.9648527790001
2022,5,12,3,2,1,5,0,1,1,0,0,6.92825155900005,50.9207823880001
2022,5,17,2,3,3,2,0,1,1,0,0,6.91194188800006,50.9992788000001
2022,5,9,2,3,5,2,0,1,1,0,0,7.72489054100004,51.9212812390001
2022,5,6,3,3,5,3,0,1,1,0,0,6.84068696000003,50.9470586780001
2022,5,10,3,3,5,3,0,1,1,0,0,7.81674227000002,51.675226153
2022,5,20,6,3,0,2,0,1,1,0,0,6.93736684100003,50.937452439
2022,5,16,4,3,5,3,0,1,0,0,0,7.63016514200007,51.9682352790001
2022,5,7,3,3,5,3,0,1,1,0,0,6.91721253600002,50.9270551810001
2022,5,13,7,2,0,1,0,1,0,0,0,6.91357674000005,51.0524154820001
2022,5,13,3,3,5,7,0,1,1,0,0,6.93338697700005,50.952325177
2022,5,18,2,3,5,2,0,1,1,0,0,7.61369026000006,51.917216045
2022,5,14,3,3,1,7,0,1,1,0,0,7.66429594700003,51.9305641130001
2022,5,13,2,3,0,1,0,1,0,0,0,6.95813030500005,50.9636760060001
2022,5,16,6,2,6,7,0,1,0,1,0,6.99426749600002,50.9156803760001
2022,5,10,7,3,0,2,0,1,0,0,1,7.05469870800005,50.9642287620001
2022,5,9,5,3,3,7,0,1,0,0,0,7.63266158900007,51.953738935
2022,5,17,5,3,0,5,0,1,1,0,0,7.05261677400006,50.8926481300001
2022,5,14,6,3,7,5,0,1,1,0,0,7.75994629600007,51.6943985780001
2022,5,16,5,3,5,3,0,1,1,0,0,7.66529098800004,51.9312010250001
2022,5,7,7,3,0,1,0,1,1,0,0,7.02966837200006,50.9614448510001
2022,5,16,3,3,2,5,0,1,1,0,0,7.04979316900005,50.940045195
2022,5,11,2,2,5,3,0,1,1,0,0,7.74359643800005,51.6642168170001
2022,5,12,7,3,1,5,0,1,1,0,0,7.06861441100006,50.974913503
2022,5,7,4,3,5,3,0,1,1,0,0,6.88630104000003,50.9644461820001
2022,5,15,6,3,5,3,0,1,1,0,0,7.78111897400004,51.6689173770001
2022,5,14,7,3,5,3,0,1,0,0,0,6.93797614200002,50.9408251090001
2022,5,14,3,3,5,3,0,1,1,0,0,6.83242782900004,50.9598814330001
2022,5,11,2,3,5,3,0,1,1,0,0,7.67350470100007,51.9469232930001
2022,5,11,7,3,0,7,0,1,0,1,0,6.90624344500003,50.9166759930001
2022,5,18,4,3,4,6,0,1,0,0,0,6.96482411000005,50.919283238
2022,5,20,3,2,2,6,0,1,0,0,1,7.07437186800007,50.9690412740001
2022,5,22,7,2,0,1,2,1,0,0,0,6.94441750700003,50.9736031
2022,6,6,4,3,8,6,0,1,1,0,0,7.80517816700007,51.6874875490001
2022,5,16,3,2,0,7,0,1,0,0,0,6.93770603100006,50.915845641
2022,6,15,5,3,0,3,0,1,0,0,0,6.96924942100003,50.941359704
2022,5,14,7,2,8,1,0,1,0,0,0,7.63630688300003,52.0101014620001
2022,5,13,3,3,3,6,0,1,0,0,0,7.63822932900007,51.9085006990001
2022,6,16,1,3,2,6,0,1,1,0,0,6.83441448300005,50.942290857
2022,6,20,5,3,0,1,0,1,0,0,0,7.02353404800004,50.9808411000001
2022,6,12,6,3,4,3,0,1,0,0,0,6.97568278500006,50.9318229610001
2022,5,8,2,3,5,3,0,1,1,0,0,7.08557255600005,50.8720118840001
2022,5,21,5,3,0,1,2,1,0,0,0,7.02494003400005,50.878295741
2022,5,12,7,3,0,1,0,1,0,0,0,6.95045461400002,50.940057756
2022,5,13,7,3,5,3,0,1,1,0,0,7.65900845300007,51.9585312580001
2022,5,11,5,3,7,7,0,1,0,0,0,7.66017369900004,51.979018475
2022,6,15,5,3,0,5,0,1,1,0,0,6.91478288100006,50.925821603
2022,6,14,7,3,0,1,0,1,0,0,0,7.65634534500003,51.9067193490001
2022,5,18,7,3,0,7,0,1,0,0,0,6.93811143900007,50.9343694080001
2022,6,16,5,3,5,3,0,1,0,0,0,6.96118152700006,50.9270540270001
2022,6,18,3,3,0,3,0,1,1,0,0,7.02598787600004,50.877737064
2022,5,10,3,3,0,5,0,1,1,0,0,6.91736891000005,50.928477329
2022,6,14,6,3,5,2,0,1,1,0,0,6.95825135200005,50.961153912
2022,5,0,1,3,0,7,2,1,0,0,0,6.92863567700005,50.9451541620001
2022,6,11,1,3,0,5,0,1,1,0,0,7.77977094800002,51.692101488
2022,5,10,6,3,5,2,0,1,0,0,0,7.63363946200008,51.965486447
2022,6,12,4,2,0,7,0,1,0,0,0,6.98944020500005,50.916018008
2022,6,9,4,3,5,3,0,1,0,0,0,6.95545247800004,50.93986899
2022,6,18,6,3,5,3,0,1,0,0,0,7.64449123900005,51.9588019770001
2022,5,17,1,3,1,1,0,1,1,0,0,7.81271879100007,51.6929206550001
2022,6,9,6,3,0,3,0,1,1,0,0,6.95519911900004,50.963063193
2022,6,13,1,3,0,1,0,1,0,0,0,6.87624399000003,50.931994483
2022,5,16,3,2,7,7,0,1,0,1,0,6.93155371100005,50.9563230150001
2022,6,11,2,3,6,1,0,1,0,1,0,7.62967464000008,51.9584535820001
2022,5,17,7,3,0,7,0,1,0,1,0,7.04937415700005,50.862218727
2022,6,8,6,3,3,2,0,1,0,0,0,7.00142575800004,50.9434582490001
2022,5,13,7,3,0,1,0,1,0,0,0,6.94034232600006,50.930258167
2022,5,18,5,3,1,5,0,1,1,0,0,6.92184754100003,50.9191075530001
2022,6,12,4,3,3,6,0,1,1,0,0,6.92295815700004,50.952260283
2022,6,15,5,3,1,7,0,1,1,0,0,6.90532707800003,50.9967647620001
2022,5,10,7,3,5,3,0,1,1,0,0,7.00227533900005,50.928184339
2022,6,12,7,3,5,3,0,1,1,0,0,7.07391407400007,50.8927605470001
2022,6,8,2,3,0,1,0,1,0,0,0,6.96529773900005,50.8498124010001
2022,6,18,4,3,0,5,0,1,1,0,0,6.96103548300005,50.976878813
2022,5,17,6,3,5,3,0,1,1,0,1,6.96290206500004,50.918076559
2022,6,16,6,3,6,6,0,1,0,1,0,6.95136820100004,50.9469864960001
2022,6,15,2,3,0,7,0,1,0,1,0,7.62372641300004,51.963591228
2022,5,19,5,2,8,1,0,1,0,0,0,6.92476162600008,50.983016568
2022,6,8,4,3,0,1,0,1,0,0,0,6.90091732000008,50.9293114330001
2022,5,16,3,3,1,7,0,1,1,0,0,6.93273081700005,50.9401782850001
2022,6,11,2,3,0,1,0,1,0,0,0,7.06383406900005,50.890768258
2022,6,1,7,3,0,1,2,1,0,0,0,6.95386524000003,50.919912702
2022,6,7,4,3,5,3,0,1,1,0,0,6.97684896800007,50.9717725140001
2022,5,9,7,3,0,1,0,1,0,0,0,7.59713312200006,51.9923331370001
2022,5,9,2,3,5,3,0,1,1,0,0,7.02556165100003,51.0034421610001
2022,6,20,6,3,1,5,0,1,1,0,0,6.95830491300006,50.949870489
2022,5,17,1,3,5,2,0,1,1,0,0,7.61398928600005,51.958083124
2022,5,22,2,3,0,1,2,1,0,0,0,6.96035378600004,50.956361696
2022,6,8,4,3,5,2,0,1,1,0,0,7.02732538400005,50.8770539930001
2022,6,17,7,3,0,1,0,1,0,0,0,7.63514876500005,51.9473236520001
2022,6,20,5,3,5,6,0,1,0,0,0,6.94746677900002,50.9377096810001
2022,6,11,4,3,5,3,0,1,1,0,0,6.94575834400007,50.912505315
2022,6,16,2,3,5,3,0,1,1,0,0,6.99766609900007,50.9297493380001
2022,5,8,3,2,1,5,0,1,1,0,0,6.96359073200006,50.9224237880001
2022,6,13,6,3,1,5,0,1,1,0,0,7.62600331200002,51.9592128190001
2022,6,8,5,2,0,3,0,1,0,0,0,7.60394128400003,51.9899125260001
2022,5,16,3,3,0,7,0,1,1,0,0,7.02286438900006,50.981046323
2022,6,7,5,2,5,3,0,1,1,0,0,6.85267458600003,50.9292052500001
2022,6,7,4,3,0,7,0,1,0,1,0,7.00057326000007,50.967515173
2022,6,9,4,3,0,3,0,1,1,0,0,7.00196456300006,50.9436352050001
2022,6,13,6,3,5,3,0,1,1,0,0,7.04943416900005,50.901586674
2022,6,18,6,3,0,1,0,1,0,0,0,6.92922352400007,50.952007607
2022,6,17,7,3,0,7,0,1,0,0,0,6.92734376300007,50.9535268930001
2022,6,20,4,3,2,6,0,1,0,0,1,6.97998555600003,50.9661647710001
2022,6,21,7,3,0,4,1,1,0,1,0,7.67164410600003,51.9616073560001
2022,6,11,2,3,5,3,0,1,1,0,0,6.86554514900007,50.9321408600001
2022,6,18,3,3,0,4,0,1,0,1,0,6.95274424200005,50.9610174100001
2022,6,11,6,3,5,3,0,1,1,0,0,6.89747962900003,50.9398434450001
2022,6,18,5,3,4,6,0,1,0,0,0,6.99448121000006,50.941204811
2022,6,16,4,3,4,6,0,1,0,0,0,6.93633948600007,50.9472131810001
2022,6,2,1,3,0,1,2,1,0,0,0,6.88598274700007,50.9473456530001
2022,6,17,6,3,0,3,0,1,1,0,0,6.93088032300005,50.9407027560001
2022,6,9,3,3,3,2,0,1,1,0,0,6.96075855000004,50.9828822650001
2022,6,13,4,3,5,2,0,1,1,0,0,7.01006824400002,50.9522499400001
2022,6,6,6,3,5,3,0,1,0,0,0,7.59641742300005,51.9531193390001
2022,6,8,3,3,5,3,0,1,1,0,0,7.00196456300006,50.9436352050001
2022,6,15,4,3,5,4,0,1,0,1,0,7.62550986900004,51.947999845
2022,6,12,5,2,0,1,0,1,0,0,0,6.93918563300002,51.0026036730001
2022,6,8,3,2,4,2,0,1,1,0,0,7.58989493000007,51.9699333250001
2022,6,11,6,3,0,5,0,1,1,0,0,7.01482618300003,50.8801290170001
2022,6,17,4,3,5,3,0,1,1,0,0,7.01506348900006,50.881451681
2022,6,18,6,3,0,1,0,1,0,0,0,6.89831315900005,50.946006196
2022,6,2,5,2,0,1,2,1,0,0,0,6.94041804300002,50.923047667
2022,6,17,7,3,0,1,0,1,0,0,0,6.97925590600005,51.0010810650001
2022,6,8,7,3,0,3,0,1,1,0,0,7.59881856500004,51.9975320930001
2022,6,10,7,3,0,3,0,1,1,0,0,6.91223491400007,50.9569138370001
2022,6,7,4,3,5,3,0,1,0,0,0,6.89574911400007,51.0108311970001
2022,6,19,7,3,0,1,0,1,1,0,0,6.84057755100002,50.939970713
2022,6,20,6,3,0,3,0,1,0,0,0,7.61601568700007,51.9678760790001
2022,6,7,5,3,1,5,0,1,0,0,0,6.97916487800006,50.9241101010001
2022,6,10,3,2,0,1,0,1,0,0,0,7.01809313500007,50.9708276010001
2022,6,12,3,2,5,2,0,1,1,0,0,7.64629795400003,51.969830399
2022,6,14,2,3,9,1,0,1,0,0,0,6.86969374200004,50.932245751
2022,6,13,4,3,1,5,0,1,1,0,0,6.94249108600008,50.91076021
2022,6,12,5,2,5,3,0,1,1,0,0,6.95578969000007,50.9275576680001
2022,6,17,3,3,5,5,0,1,0,0,0,6.93883191800006,50.9393155710001
2022,6,18,4,3,3,2,0,1,0,0,0,7.64851802000004,51.9524172700001
2022,6,13,6,3,7,1,0,1,0,0,0,6.90540078200007,50.9594247210001
2022,6,13,5,3,6,4,0,1,0,1,0,6.90887990500005,50.9569451360001
2022,6,21,5,3,1,6,1,1,1,0,0,7.70368204300007,51.985444253
2022,6,13,2,3,5,3,0,1,0,0,0,7.64184575400003,51.955867562
2022,6,18,5,3,0,1,0,1,0,0,0,6.94129805500006,50.9348633340001
2022,6,14,3,2,0,7,0,1,0,0,0,7.66118704800004,51.935346026
2022,6,17,3,3,5,3,0,1,1,0,0,6.89907425700005,50.9528927000001
2022,6,14,6,3,0,1,0,1,0,0,0,6.91983905400002,50.9215783500001
2022,6,8,2,3,6,4,0,1,0,1,0,6.95628342300006,50.945428619
2022,6,16,5,3,9,1,0,1,0,0,0,6.93873619300007,50.9181035980001
2022,6,16,6,2,0,7,0,1,0,0,0,7.64989342600006,51.9628133470001
2022,6,20,4,3,1,5,0,1,0,0,0,7.00859435800004,50.9376623110001
2022,6,16,3,3,0,2,0,1,1,0,0,6.90444535800003,50.9386368230001
2022,6,19,6,3,0,1,0,1,0,0,0,6.92047371900003,50.913686946
2022,6,19,2,3,3,2,0,1,1,0,0,6.96183855500004,50.941937641
2022,6,17,5,3,5,2,0,1,1,0,0,6.88767456500005,50.9491968140001
2022,6,18,5,3,5,3,0,1,0,0,0,7.60681984800004,51.9814718430001
2022,6,8,5,3,0,3,0,1,0,0,0,6.94999350400008,50.9385094850001
2022,6,19,3,3,6,7,0,1,0,1,0,6.95630913200006,50.9392839700001
2022,6,17,3,3,5,2,0,1,1,0,0,6.92748967700004,50.8956527300001
2022,6,15,4,3,5,3,0,1,1,0,0,7.70988360700005,51.9871921180001
2022,6,7,6,3,0,1,0,1,0,0,0,6.94132390100003,50.9214079500001
2022,6,10,7,3,5,7,0,1,1,0,0,7.10071938400006,50.8481061200001
2022,6,8,4,3,0,7,0,1,1,0,0,6.89903699700005,50.961932468
2022,6,17,5,3,4,5,0,1,0,0,0,6.90817504800003,50.9541557330001
2022,6,15,3,3,5,2,0,1,1,0,0,6.93326811600002,50.9135817760001
2022,7,19,6,3,5,3,0,1,1,0,0,6.95713862500003,50.868078897
2022,7,10,7,2,0,7,0,1,0,0,0,7.61079595800004,51.983693529
2022,7,12,7,3,5,3,0,1,1,0,0,6.95166867400008,50.9761533380001
2022,7,18,3,3,5,2,0,1,0,0,0,7.64256493500005,51.937058322
2022,7,16,3,3,0,5,0,1,1,0,0,6.83643471400006,50.941940564
2022,7,11,2,3,0,1,0,1,0,0,0,6.94224255900002,50.9381695380001
2022,7,18,6,3,0,1,0,1,0,0,0,6.91398668800002,50.931878456
2022,7,19,7,3,4,3,0,1,1,0,0,7.65972549900005,51.9676676650001
2022,7,8,3,3,1,5,0,1,1,0,0,6.96281801700007,50.918229399
2022,7,18,7,3,3,6,0,1,1,0,0,6.99345444900007,50.914642406
2022,7,19,7,3,0,2,0,1,0,0,0,7.62887954600006,51.9511567500001
2022,7,7,2,3,0,3,0,1,1,0,0,6.96523998400005,50.8726068450001
2022,7,8,5,3,0,1,0,1,0,0,0,6.94610024900004,50.9256221210001
2022,7,9,3,3,0,1,0,1,0,0,0,6.91997365200007,50.9115326150001
2022,7,9,3,3,0,6,0,1,0,0,0,6.89797439400007,50.946026062
2022,7,16,2,3,5,3,0,1,0,0,0,6.95384238400004,50.9425677990001
2022,7,21,4,3,0,4,0,1,0,1,0,6.86657493500007,50.97290035
2022,7,14,5,3,0,3,0,1,1,0,0,6.89811609800006,50.9573888360001
2022,7,18,3,3,4,6,0,1,0,0,0,6.98495385500007,50.93780466
2022,7,15,1,3,4,6,0,1,0,0,0,6.93350682700003,50.9324318320001
2022,7,11,1,2,0,1,0,1,0,0,0,6.86787770400002,50.932197241
2022,7,14,4,3,0,5,0,1,1,0,0,6.95128673500005,50.954889613
2022,7,20,6,3,0,1,0,1,0,0,0,6.89082763500005,50.920332058
2022,7,8,2,3,2,6,0,1,1,0,0,7.05708134700006,50.888811515
2022,7,15,4,3,1,5,0,1,1,0,0,7.81523604500006,51.7181484390001
2022,7,13,4,3,0,1,0,1,0,0,0,7.62074505400005,51.9783521580001
2022,7,19,6,3,5,3,0,1,1,0,0,6.92957252000002,50.9201621710001
2022,7,17,6,3,0,7,0,1,0,0,0,6.91622912600008,50.9281598420001
2022,7,18,5,3,1,5,0,1,0,0,0,7.04144409100007,50.982854451
2022,7,16,7,3,0,1,0,1,0,0,0,6.91772406500007,50.959746495
2022,7,9,5,3,5,3,0,1,1,0,0,7.05832617100003,50.9648715760001
2022,7,13,7,3,0,1,0,1,0,0,0,6.89847001100003,50.916088787
2022,7,18,7,3,0,1,0,1,0,0,0,6.95912489100004,50.9418529610001
2022,7,17,1,3,0,1,0,1,1,0,0,7.03239501300004,50.8614707200001
2022,7,15,4,3,5,3,0,1,1,0,0,6.98278764200006,50.9201877630001
2022,7,16,2,2,0,1,0,1,0,0,0,7.63117469500003,51.975545131
2022,7,17,3,3,0,3,0,1,0,0,0,6.99980426600007,50.9282341110001
2022,7,10,4,3,0,1,0,1,0,0,0,6.92551167000005,50.9235728360001
2022,7,17,1,3,0,7,0,1,0,1,0,7.64645091100004,51.9007587140001
2022,7,7,2,3,5,3,0,1,1,0,0,6.97999917800007,51.0012218960001
2022,7,10,6,3,0,5,0,1,1,0,0,7.03254087400006,50.980933614
2022,7,18,1,3,0,1,0,1,0,0,0,6.94118373400005,50.9157784670001
2022,7,8,5,3,5,3,0,1,1,0,0,7.02978040500005,50.875820559
2022,7,17,2,3,0,5,0,1,1,0,0,6.93528000000003,50.9419327480001
2022,7,11,2,3,5,2,0,1,0,0,0,6.93672581500005,50.912316966
2022,7,14,6,3,3,6,0,1,1,0,0,6.96080977300005,50.9169791910001
2022,7,19,6,3,0,1,0,1,0,0,0,6.94094536000006,50.9142212770001
2022,7,9,4,3,0,2,0,1,1,0,0,6.90540078200007,50.9594247210001
2022,7,14,6,3,0,3,0,1,1,0,0,6.89088261300003,50.97326121
2022,7,5,1,3,1,5,1,1,0,0,0,6.93274209600003,50.938932256
2022,7,23,6,3,1,5,2,1,1,0,0,7.60721630700004,51.968312552
2022,7,12,6,3,0,1,0,1,0,0,0,6.91116645500006,50.9663177620001
2022,7,7,2,3,0,6,0,1,0,0,0,7.06239332700005,50.943656221
2022,7,8,2,3,4,6,0,1,0,0,0,6.94334766500003,50.968902256
2022,7,21,6,2,0,6,1,1,0,0,0,7.63420846400004,51.957218018
2022,7,4,2,2,0,1,1,1,0,0,0,7.04892379600005,50.864399012
2022,7,15,1,3,1,5,0,1,1,0,0,6.89020757200007,50.9805097130001
2022,7,16,2,3,0,1,0,1,0,0,0,6.87297096100002,50.945319915
2022,7,22,2,3,0,1,2,1,0,0,0,6.99047059100008,50.8856889090001
2022,7,16,3,2,5,3,0,1,1,0,0,6.90025686500007,50.95398106
2022,7,9,5,2,1,5,0,1,1,0,0,6.91817633300008,50.928379905
2022,7,15,7,3,0,2,0,1,1,0,0,7.00142575800004,50.9434582490001
2022,7,12,6,3,5,3,0,1,1,0,0,6.95639580300002,50.9457746510001
2022,7,3,7,3,0,1,2,1,0,0,0,6.95971174800007,50.9232797220001
2022,7,13,6,3,5,3,0,1,0,0,0,7.62060547500005,51.9635383090001
2022,7,22,6,3,0,1,2,1,0,0,0,6.86403353200006,50.973852535
2022,7,14,7,3,6,4,0,1,0,1,0,6.97333246800002,50.940715728
2022,7,18,1,3,3,6,0,1,0,0,0,7.02129473500003,50.896426095
2022,7,2,5,3,0,7,2,1,0,0,0,7.63557595600003,51.9659003090001
2022,7,13,3,3,0,1,0,1,0,0,0,6.92090817300004,50.957983766
2022,7,18,4,3,5,3,0,1,0,0,0,7.61982475500002,51.9674465730001
2022,7,8,6,3,0,7,0,1,0,0,0,7.65283386100003,51.9575771880001
2022,7,11,6,3,0,7,0,1,1,0,0,6.96248113200005,50.936727225
2022,7,17,4,3,5,3,0,1,1,0,0,6.88791168400007,50.9408927420001
2022,7,6,1,3,4,6,0,1,1,0,0,6.95051772700003,50.966055571
2022,7,19,2,3,0,3,0,1,1,0,0,6.96168618600007,50.941945859
2022,7,21,7,3,6,4,0,1,0,1,0,6.93464523100005,50.9381685220001
2022,7,9,2,3,5,6,0,1,0,0,0,6.88777672400005,50.955387295
2022,8,10,6,3,0,5,0,1,1,0,0,7.07384127200004,50.975428078
2022,8,15,3,3,1,5,0,1,1,0,0,7.08023276700004,50.9743051410001
2022,7,18,5,2,0,1,0,1,0,0,0,7.01809313500007,50.9708276010001
2022,7,13,2,3,1,5,0,1,1,0,0,6.95719146200003,50.942766815
2022,8,20,2,3,5,3,0,1,1,0,0,6.95069727400005,50.9624759810001
2022,7,15,5,2,0,6,0,1,0,0,0,7.65344404300004,51.920017719
2022,7,10,1,3,8,1,0,1,1,0,0,6.90063176600006,50.936200967
2022,7,14,3,3,3,2,0,1,1,0,0,7.63825881700006,51.9648527790001
2022,8,16,1,3,6,6,0,1,0,1,0,6.96866478800007,50.920805552
2022,7,16,2,3,1,5,0,1,1,0,0,6.92452247700004,50.9278299900001
2022,8,14,2,3,0,1,0,1,0,0,0,6.94263537700004,50.9445598460001
2022,7,15,2,3,0,1,0,1,0,0,0,6.90541044900004,51.005289458
2022,8,12,3,3,1,5,0,1,1,0,0,6.88966170600003,50.944544496
2022,8,19,2,3,0,6,0,1,1,0,0,7.03257322300004,50.9811675970001
2022,8,16,4,3,4,6,0,1,1,0,0,6.90867026700005,50.9529510790001
2022,8,18,2,3,0,3,0,1,0,0,0,6.92050752800003,50.963909286
2022,8,9,6,3,0,7,0,1,0,1,0,6.90556921700005,50.9651486910001
2022,7,0,1,3,0,1,2,1,0,0,0,6.92641068700004,50.9215605200001
2022,8,17,4,3,5,3,0,1,1,0,0,6.86901530300003,50.9758001110001
2022,8,16,4,3,5,2,0,1,1,0,0,7.65303455400004,51.9587857910001
2022,8,17,1,3,0,1,0,1,0,0,0,6.91462752100006,51.053098635
2022,8,14,4,3,5,2,0,1,1,0,0,6.92862382600003,50.950341075
2022,8,7,3,3,1,7,0,1,1,0,0,6.95914392500003,50.948179629
2022,7,9,6,3,5,2,0,1,1,0,0,7.55636052700004,51.9968319650001
2022,7,14,7,3,4,2,0,1,1,0,0,6.94580901100005,50.912492855
2022,8,17,2,3,2,6,0,1,0,0,1,6.90131385700005,50.9294672130001
2022,7,11,6,3,0,5,0,1,1,0,0,6.96198334600007,50.9376485350001
2022,8,22,5,2,0,7,0,1,0,0,0,6.91954793000002,50.9214709770001
2022,8,6,3,3,5,3,0,1,0,0,0,7.62276407100006,51.8987523500001
2022,8,17,6,3,4,6,0,1,0,0,0,7.03752946900005,50.9761981440001
2022,8,15,1,3,4,6,0,1,0,0,0,6.90531903600004,50.929959384
2022,8,9,5,3,6,2,0,1,0,1,0,7.57882683300005,51.96339715
2022,8,13,4,3,0,5,0,1,1,0,0,7.06703959400005,50.891193306
2022,8,16,5,3,0,6,0,1,0,0,1,7.04697267600005,50.8974453610001
2022,8,8,5,3,0,3,0,1,1,0,0,6.89198015800002,50.9466264100001
2022,8,18,2,3,2,2,0,1,1,0,0,6.92514697200005,50.9182635610001
2022,8,23,1,3,7,1,2,1,0,0,0,6.89137819300004,50.934528104
2022,7,18,5,3,0,1,0,1,0,0,0,6.94141170500006,50.91135208
2022,7,9,4,3,5,3,0,1,1,0,0,6.94975646400007,50.9329582820001
2022,8,11,2,3,5,3,0,1,1,0,0,7.66436822100007,51.9564673580001
2022,7,11,2,3,0,5,0,1,1,0,0,7.63153168500003,51.962720238
